,shopping_frequency,tran_amount_max,tran_amount_mean,date_range_days
3865,22,99,71.18181818181819,1311
1026,23,101,74.34782608695652,1338
3848,18,104,67.55555555555556,1273
2989,20,104,67.45,1363
961,21,98,71.95238095238095,1337
2889,30,105,69.53333333333333,1346
3015,20,104,78.05,1328
3338,15,97,71.86666666666666,1310
6001,20,79,45.55,1360
735,22,105,71.63636363636364,1331
4400,13,103,75.0,1205
1440,27,105,67.66666666666667,1320
2875,19,104,71.94736842105263,1263
3986,17,102,67.47058823529412,1292
916,14,97,63.642857142857146,1311
6275,14,78,40.0,1176
4089,20,103,67.15,1360
6358,12,72,39.166666666666664,879
5380,18,78,45.611111111111114,1277
2772,24,99,77.45833333333333,1377
1624,25,99,69.32,1307
5460,8,75,33.625,1154
821,23,104,68.17391304347827,1326
1367,10,103,74.7,1357
3712,19,101,71.21052631578948,1081
6185,12,79,51.333333333333336,1312
850,14,102,75.85714285714286,1131
1000,19,102,70.73684210526316,1363
6746,12,75,50.666666666666664,1339
4114,28,103,71.82142857142857,1345
1637,18,95,68.05555555555556,1368
1667,14,97,66.71428571428571,1219
4589,25,102,68.68,1300
3173,21,101,64.61904761904762,1337
5238,17,77,49.470588235294116,988
1347,27,105,72.88888888888889,1257
5377,9,78,41.333333333333336,1110
3230,16,98,70.75,1105
4838,26,104,60.57692307692308,1361
5343,12,74,44.166666666666664,981
4783,21,104,75.0,1136
3232,16,88,60.4375,1231
5635,12,78,45.083333333333336,1307
703,14,101,68.5,1351
5488,16,73,41.6875,1290
3291,18,99,71.38888888888889,1382
3673,16,99,76.1875,1181
2408,24,102,69.91666666666667,1304
1327,23,104,70.34782608695652,1320
6408,15,79,41.333333333333336,1232
5647,16,76,48.125,866
4440,15,97,67.2,1311
5752,11,79,40.45454545454545,1328
986,24,103,73.33333333333333,1223
5469,21,75,46.523809523809526,1258
6245,16,68,36.1875,1342
5921,5,74,51.0,817
5703,8,68,45.75,1351
4049,18,105,76.16666666666667,1315
3485,24,97,63.333333333333336,1211
2474,23,104,72.82608695652173,1348
3873,21,104,69.9047619047619,1250
1198,28,105,72.67857142857143,1329
4181,20,101,71.55,1364
1518,17,99,72.58823529411765,1200
5710,5,78,55.4,891
1799,21,104,71.95238095238095,1364
1014,15,105,72.86666666666666,1275
128,30,105,70.86666666666666,1309
1364,22,100,76.18181818181819,1324
5295,21,77,35.04761904761905,1254
4470,16,103,67.9375,1110
891,24,104,70.29166666666667,1224
2793,13,98,65.6923076923077,1111
5780,11,74,54.45454545454545,1288
4403,17,93,63.76470588235294,1337
6557,24,78,42.5,1299
5905,15,73,35.333333333333336,1230
3249,21,102,64.9047619047619,1173
1208,19,104,72.57894736842105,1341
3868,22,103,71.0909090909091,1355
6179,15,77,48.13333333333333,1356
4065,14,103,74.0,1036
5889,12,77,49.0,1260
1239,23,103,73.0,1302
2289,20,93,73.0,1383
2740,20,96,59.5,1381
275,18,105,68.77777777777777,1272
4585,27,105,73.62962962962963,1345
1035,14,102,60.92857142857143,1316
1229,24,102,69.5,1346
1008,15,103,63.2,1047
3828,15,103,73.93333333333334,1347
2532,18,103,66.0,1353
4293,22,103,71.68181818181819,1286
1058,19,103,75.0,1271
5107,13,78,42.69230769230769,1204
281,19,105,75.63157894736842,1272
1043,16,94,67.9375,1298
1316,20,105,72.3,1187
968,18,105,69.44444444444444,1177
2381,20,100,69.85,1166
5494,7,78,47.42857142857143,668
1939,19,102,72.36842105263158,1224
4942,21,103,73.33333333333333,1258
1274,21,102,73.9047619047619,1092
619,17,105,67.3529411764706,1300
5002,15,74,46.06666666666667,1309
1742,23,105,68.0,1300
1390,24,104,77.95833333333333,1250
5608,10,79,54.0,982
1579,16,101,70.0625,1080
1655,18,105,73.5,1327
3568,12,105,61.666666666666664,1125
2352,20,102,66.05,1289
2212,27,104,70.55555555555556,1286
6848,9,71,44.77777777777778,1044
3178,15,105,69.46666666666667,1251
3192,19,98,70.15789473684211,1061
1307,22,105,76.18181818181819,1337
575,22,104,75.27272727272727,1349
2360,17,99,65.58823529411765,1289
1280,18,105,71.55555555555556,1226
5602,11,76,47.81818181818182,1269
5700,19,74,42.89473684210526,1365
1993,21,105,68.19047619047619,1301
2639,21,103,72.14285714285714,1357
269,22,95,65.86363636363636,1005
629,19,104,66.52631578947368,1243
6868,16,72,51.0,1078
3081,24,103,68.91666666666667,1316
3466,18,98,66.16666666666667,1308
6009,12,75,48.833333333333336,1341
4396,22,103,67.95454545454545,1244
4023,23,97,66.30434782608695,1367
6523,15,77,42.266666666666666,1116
2046,17,98,72.29411764705883,1203
4356,23,104,73.21739130434783,1304
5428,12,78,51.416666666666664,1269
2113,16,104,75.25,1140
27,18,104,69.16666666666667,1258
2040,15,100,61.6,1124
3928,24,105,72.125,1356
6222,12,75,41.25,1288
3216,21,104,70.19047619047619,1268
3814,16,105,72.9375,1327
129,27,104,67.33333333333333,1367
5101,11,78,46.0,1134
6761,21,79,44.0,1307
4599,22,95,68.45454545454545,1270
13,12,104,73.75,1199
6388,12,75,38.583333333333336,1154
4476,24,98,72.375,1327
1525,26,101,73.15384615384616,1332
2365,31,101,63.806451612903224,1276
4648,29,102,67.0,1311
3052,15,98,75.73333333333333,1153
4005,19,105,70.10526315789474,1239
2340,24,105,71.41666666666667,1372
374,19,103,72.47368421052632,1349
5020,12,75,45.166666666666664,1315
6247,15,72,44.6,1196
939,20,101,79.25,1282
6592,10,79,51.0,1245
4573,28,103,74.5,1320
2147,23,105,72.78260869565217,1314
3591,20,103,69.25,1095
5444,6,45,33.666666666666664,536
6249,23,77,42.95652173913044,1165
5788,16,79,46.5625,1126
3623,18,105,72.83333333333333,1355
529,17,104,72.47058823529412,1326
3714,21,98,71.28571428571429,1286
4732,17,103,71.76470588235294,1386
1269,19,104,68.0,1284
4281,18,102,74.27777777777777,1385
1394,20,102,75.25,1333
4850,17,88,62.76470588235294,1195
4009,16,105,73.4375,1167
4390,26,103,70.46153846153847,1345
1797,19,105,74.3157894736842,1230
2979,21,104,68.33333333333333,1320
1441,17,99,70.58823529411765,1235
5149,16,75,43.75,1284
6711,16,78,50.6875,1375
3811,18,97,59.111111111111114,1008
1273,18,103,72.16666666666667,1308
4703,28,105,76.60714285714286,1376
1712,20,94,64.6,1393
955,20,102,67.05,1164
5096,8,76,51.125,1327
5503,10,78,48.1,1235
6086,13,68,47.23076923076923,1131
6321,20,79,48.0,1306
403,22,105,79.18181818181819,1384
2071,21,99,65.23809523809524,1213
6541,15,77,35.266666666666666,1300
1977,14,102,75.0,1274
158,27,104,73.70370370370371,1372
3888,19,105,74.10526315789474,1349
902,11,104,79.18181818181819,1387
352,21,105,76.80952380952381,959
4540,20,105,74.45,1298
4130,22,102,69.72727272727273,1220
754,25,104,75.6,1279
2971,24,104,73.375,1109
6855,13,73,44.23076923076923,1373
2920,20,104,74.35,1318
311,20,95,59.1,1288
4644,29,103,71.51724137931035,1394
661,22,101,65.54545454545455,1303
1989,30,105,70.2,1364
3665,25,104,70.68,1314
306,14,104,75.21428571428571,1099
2335,24,104,75.41666666666667,1299
4790,13,94,70.92307692307692,1352
2356,24,103,76.25,1271
3702,19,102,75.52631578947368,1157
3804,21,104,70.66666666666667,1308
1927,17,103,76.23529411764706,1328
6035,10,76,39.8,1306
3427,19,105,70.57894736842105,1221
749,20,105,68.8,1379
3638,18,101,70.33333333333333,1180
5011,11,64,42.09090909090909,1117
1266,25,104,67.2,1332
6886,13,79,48.0,1293
6084,11,71,39.36363636363637,1170
3595,22,105,70.0909090909091,1236
2134,15,102,67.46666666666667,1295
4109,22,103,63.04545454545455,1394
4969,16,95,73.0,1286
4904,19,104,70.10526315789474,1229
514,17,100,68.94117647058823,1290
6154,11,74,50.72727272727273,948
409,9,98,74.55555555555556,1108
5397,10,79,45.6,1224
6861,13,67,38.76923076923077,1033
6811,7,70,44.285714285714285,1085
5966,13,78,47.46153846153846,1244
207,18,102,64.5,1179
458,25,99,71.28,1256
2054,25,100,67.88,1370
2430,21,103,75.95238095238095,1223
250,23,102,74.04347826086956,1266
5879,16,65,40.25,1383
1107,17,101,61.05882352941177,1099
5951,13,70,44.53846153846154,1270
1713,14,97,62.357142857142854,1232
3911,22,104,77.86363636363636,1354
715,24,103,70.0,1377
552,25,105,78.16,1290
1439,22,104,75.9090909090909,1359
2270,24,100,69.41666666666667,1376
3144,16,94,69.8125,1150
6574,14,78,37.142857142857146,1091
1925,21,93,63.04761904761905,1295
634,26,103,72.23076923076923,1123
316,25,105,77.92,1290
6464,7,59,36.0,688
427,20,103,68.55,1317
5108,7,76,47.285714285714285,1202
105,20,104,71.55,1317
3041,15,101,75.13333333333334,1340
4238,21,105,70.38095238095238,1135
2169,15,80,64.06666666666666,1252
1709,27,99,69.03703703703704,1380
89,19,105,72.36842105263158,1214
2241,26,105,70.11538461538461,1362
3174,15,102,70.73333333333333,1350
5257,19,76,47.8421052631579,1302
1949,23,101,76.04347826086956,1322
4044,16,103,74.0625,1298
2848,19,105,74.52631578947368,1242
1,20,98,74.5,1354
4337,22,104,73.63636363636364,1325
935,23,104,70.04347826086956,1274
5894,11,79,42.36363636363637,1229
2720,21,98,69.04761904761905,1299
591,15,103,59.333333333333336,985
5166,14,74,50.42857142857143,1075
2936,31,102,76.06451612903226,1347
2448,20,103,73.65,1369
1576,22,104,66.0,1200
5748,9,70,45.111111111111114,1022
213,18,102,67.16666666666667,1173
778,23,104,69.17391304347827,1265
3496,32,105,76.53125,1348
5403,15,72,50.666666666666664,1384
2043,25,105,74.32,1319
6241,10,77,54.6,1231
1567,29,104,68.48275862068965,1162
165,17,101,67.17647058823529,1287
4702,14,101,62.92857142857143,1119
3566,24,96,65.875,1194
5271,17,76,31.41176470588235,1272
6613,6,70,44.5,1234
2013,14,104,79.71428571428571,1309
273,22,104,67.18181818181819,1284
3860,21,105,68.23809523809524,1091
4167,13,105,75.92307692307692,1315
5495,13,75,49.46153846153846,1326
3788,17,89,62.8235294117647,1318
394,18,101,72.61111111111111,1271
583,32,105,67.9375,1297
6867,15,68,40.6,1311
6382,14,78,48.642857142857146,1171
6665,16,79,50.9375,1112
520,17,102,69.82352941176471,1257
1763,15,100,67.13333333333334,1363
1875,20,104,75.4,1228
3965,21,101,68.76190476190476,1387
3344,22,104,77.31818181818181,1286
2253,23,105,75.95652173913044,1229
3224,24,100,69.625,1377
526,15,101,69.0,1125
2946,16,100,69.8125,975
4473,11,100,61.18181818181818,1057
3899,20,105,74.0,1288
692,19,101,65.63157894736842,1352
6506,13,73,44.07692307692308,1144
4444,20,105,65.1,1394
3633,22,105,62.72727272727273,1353
1050,18,102,70.16666666666667,1292
590,17,102,60.470588235294116,1266
519,18,104,67.94444444444444,1285
3380,14,101,81.5,1207
3676,19,104,77.36842105263158,1133
5676,16,76,38.1875,1229
1607,25,104,66.68,1181
3610,18,101,69.44444444444444,1341
6571,14,78,54.07142857142857,1228
1809,16,103,65.25,1301
791,25,105,73.04,1391
792,18,105,70.83333333333333,1258
5665,9,72,46.77777777777778,1039
1855,21,103,67.85714285714286,1373
1980,21,104,75.9047619047619,1295
3233,24,105,68.625,1335
3598,21,105,71.52380952380952,1239
933,20,98,73.0,1300
3963,18,92,65.55555555555556,1277
5117,12,78,53.166666666666664,1281
6392,4,61,47.5,453
4179,24,102,68.83333333333333,1333
4026,19,105,71.15789473684211,1202
6094,9,77,49.111111111111114,1235
4116,18,105,65.5,1327
988,18,97,68.16666666666667,1178
5310,10,74,51.8,972
3453,23,104,69.91304347826087,1333
6286,12,74,44.666666666666664,997
3778,17,104,73.94117647058823,1187
5776,17,71,45.705882352941174,941
3093,14,101,67.0,1365
3155,24,102,71.45833333333333,1313
5069,16,79,47.4375,1132
3201,18,105,71.38888888888889,1185
5556,10,55,31.4,1301
1098,20,101,70.75,1246
5720,20,79,45.25,1154
2844,22,105,75.68181818181819,1389
886,25,101,71.16,1343
6797,11,75,50.09090909090909,1230
5339,12,73,39.166666666666664,1356
515,16,98,65.1875,1243
6352,13,76,43.53846153846154,1153
4833,21,104,74.33333333333333,1363
1453,22,105,66.4090909090909,1303
3553,18,100,74.16666666666667,1196
3609,24,101,66.91666666666667,1358
4665,22,105,78.36363636363636,1309
2506,23,104,66.91304347826087,1125
2994,20,104,67.75,1198
3999,28,105,69.57142857142857,1301
6525,17,71,41.470588235294116,1332
906,19,104,73.89473684210526,1317
28,20,102,71.7,1367
2507,25,105,69.6,1378
2428,23,105,71.56521739130434,1317
5043,14,53,30.285714285714285,1237
762,16,101,65.875,1182
3747,18,99,74.0,1307
4811,15,104,72.33333333333333,1295
284,25,105,74.08,1360
686,27,103,67.62962962962963,1136
6362,14,68,49.07142857142857,960
2353,20,96,64.3,1356
6560,15,77,53.13333333333333,1294
5916,7,54,40.57142857142857,1240
21,19,105,74.36842105263158,1361
2752,25,104,75.2,1247
885,17,103,67.82352941176471,1218
917,17,88,61.529411764705884,1257
1040,13,100,71.38461538461539,1297
6776,14,79,45.714285714285715,988
1265,24,104,73.45833333333333,1066
4579,18,103,74.66666666666667,1177
5960,11,79,58.45454545454545,1213
277,18,96,66.05555555555556,1377
5084,15,65,43.8,1321
2084,22,101,70.0,1296
1245,24,105,73.04166666666667,1342
2382,15,104,71.6,1234
571,17,97,73.23529411764706,1341
1435,19,99,70.63157894736842,1334
3902,21,100,63.904761904761905,1252
5089,12,78,58.5,1171
1247,24,102,73.75,1271
4681,16,103,78.0625,1363
3526,24,101,67.04166666666667,1316
2514,23,105,66.1304347826087,1277
1007,24,104,73.95833333333333,1332
4770,24,104,64.75,1381
4543,21,103,75.38095238095238,1203
5185,5,77,50.2,649
5965,5,51,32.8,1281
2064,16,94,55.9375,971
5438,12,79,44.166666666666664,1239
1690,20,104,67.35,1321
5944,15,67,34.13333333333333,1234
1985,19,105,68.21052631578948,1134
294,27,103,68.22222222222223,1382
1547,20,103,71.45,1199
2012,19,100,70.26315789473684,1230
588,17,102,69.76470588235294,1032
3329,21,105,63.61904761904762,1277
2403,25,103,67.16,1345
2129,17,104,73.94117647058823,1280
3998,11,102,73.36363636363636,1222
6026,15,79,40.6,1247
3741,19,105,68.10526315789474,1291
3508,15,103,75.66666666666667,1080
2719,20,98,65.85,1376
4521,23,105,77.43478260869566,1344
5150,13,79,44.0,1105
6269,14,79,47.142857142857146,1284
6276,10,77,45.5,1056
556,17,103,72.17647058823529,1327
4795,27,96,64.18518518518519,1334
2469,20,103,67.5,1247
3738,17,97,72.76470588235294,1264
4286,18,101,71.11111111111111,1168
5671,11,78,57.27272727272727,1265
1716,20,103,67.5,1256
2604,14,99,65.64285714285714,1319
5682,15,56,35.666666666666664,1313
1704,21,101,66.71428571428571,1310
2139,18,92,64.55555555555556,1378
3239,19,90,56.89473684210526,1213
2383,19,90,69.78947368421052,988
4311,12,92,66.33333333333333,1056
1285,23,105,65.78260869565217,1253
5863,17,78,40.529411764705884,1073
6150,11,63,33.90909090909091,1020
3930,21,105,78.38095238095238,1222
5209,12,68,34.25,1256
1591,25,105,64.6,1362
6097,9,72,46.0,793
2162,26,105,70.15384615384616,1333
2396,20,96,72.65,1315
317,18,105,70.05555555555556,1226
6178,13,76,45.30769230769231,1232
3111,23,105,77.52173913043478,1361
5501,15,75,51.93333333333333,1232
6687,5,74,55.6,1146
4036,26,104,66.38461538461539,1314
795,20,95,71.15,1295
3020,19,102,67.05263157894737,1173
1711,25,102,69.24,1375
3387,9,101,67.33333333333333,1262
36,25,105,69.32,1266
4549,23,105,66.0,1249
913,17,105,73.6470588235294,1231
3972,20,101,73.25,1328
4133,20,105,73.25,1371
974,28,102,73.96428571428571,1335
983,27,105,71.51851851851852,1387
6440,20,74,44.5,1317
1418,19,101,59.05263157894737,1370
1560,20,101,76.5,1364
4135,26,105,69.11538461538461,1313
5574,11,76,35.54545454545455,1156
4265,13,103,71.84615384615384,1235
1355,13,102,62.61538461538461,1342
6443,10,70,45.6,1181
6648,7,71,33.714285714285715,942
987,14,102,73.85714285714286,1233
2682,25,99,68.16,1329
5047,16,73,43.3125,1329
1640,18,102,61.111111111111114,1246
1290,13,104,81.76923076923077,1296
3681,27,98,68.96296296296296,1334
1380,17,96,71.23529411764706,1254
1933,18,99,75.05555555555556,1302
4675,26,103,73.15384615384616,1266
5792,13,69,37.15384615384615,1258
3160,19,98,68.63157894736842,1306
2030,19,105,77.0,1345
892,20,104,72.2,1336
4876,22,105,72.0,1205
4069,16,105,71.375,1360
4255,21,102,79.0952380952381,1226
2,19,105,75.36842105263158,1309
2109,28,103,77.10714285714286,1208
849,15,105,73.46666666666667,1311
2737,20,98,68.6,1185
2466,16,102,66.4375,1197
1914,21,103,67.0952380952381,1316
1596,23,100,67.21739130434783,1380
1913,13,103,73.84615384615384,1094
5139,12,78,51.416666666666664,1004
6482,16,76,47.6875,1398
2736,23,104,69.8695652173913,1174
726,21,103,67.0952380952381,1374
53,20,105,66.75,1233
1796,16,99,66.3125,1297
3845,23,104,71.04347826086956,1269
2553,14,99,74.28571428571429,806
2800,20,95,63.15,1091
936,22,105,76.22727272727273,1323
5680,11,79,44.63636363636363,1011
824,15,102,72.0,1214
4321,19,105,68.05263157894737,1240
3401,17,105,76.94117647058823,1289
1389,23,104,69.56521739130434,1358
3564,21,103,72.66666666666667,1239
884,28,102,72.78571428571429,1272
4867,23,100,70.56521739130434,1306
1868,21,104,74.38095238095238,1188
5181,17,77,39.411764705882355,1315
10,16,104,72.25,1294
3415,18,100,73.83333333333333,1191
1463,24,102,77.45833333333333,1333
806,13,99,67.0,1248
6666,14,72,36.785714285714285,1307
5414,14,76,42.42857142857143,1301
4068,11,102,75.0,1317
2108,20,105,71.45,1321
5923,15,79,48.6,1314
6829,9,77,57.77777777777778,988
2234,18,102,79.44444444444444,1108
963,17,102,66.76470588235294,1331
4494,21,98,77.14285714285714,1355
2632,22,103,75.18181818181819,1384
704,22,105,78.31818181818181,1340
431,12,103,79.0,1292
4388,25,104,69.96,1329
145,15,104,70.0,1075
2033,21,105,63.76190476190476,1337
5777,5,70,39.6,1197
1165,24,104,70.08333333333333,1136
3500,18,102,72.33333333333333,1252
2050,17,83,58.705882352941174,1314
3760,22,104,67.04545454545455,1337
2624,20,105,65.7,1231
4484,12,103,75.91666666666667,1171
4435,23,105,69.52173913043478,1059
5485,13,75,50.23076923076923,1313
6060,11,79,37.63636363636363,1297
4361,16,101,73.3125,950
2424,21,105,80.42857142857143,1176
1262,20,101,67.0,1221
1771,21,104,78.95238095238095,1100
3511,23,100,74.65217391304348,1350
271,25,105,75.12,1272
4792,14,102,67.07142857142857,1223
6858,15,78,47.46666666666667,1375
244,24,101,72.5,1245
6680,17,78,51.94117647058823,1301
4572,27,105,71.22222222222223,1339
2032,25,104,72.32,1306
6344,14,79,45.857142857142854,1275
5670,12,70,54.5,1283
813,28,104,71.42857142857143,1395
3810,16,102,69.8125,1231
5591,11,76,38.36363636363637,970
1804,21,105,72.0952380952381,1140
5848,13,79,50.84615384615385,1179
4346,26,105,79.8076923076923,1371
2461,13,105,73.23076923076923,1147
545,18,101,61.388888888888886,1268
3241,23,105,78.73913043478261,1317
738,24,105,79.5,1315
310,15,95,80.73333333333333,1203
3521,21,101,69.38095238095238,1360
1131,14,100,69.21428571428571,1268
6782,14,79,44.857142857142854,1374
4111,27,104,76.29629629629629,1220
2769,20,103,71.95,1361
920,19,105,67.84210526315789,1212
3587,19,105,68.73684210526316,1322
3959,16,105,73.75,1342
38,14,102,76.78571428571429,1212
4459,18,105,70.38888888888889,1170
4278,25,105,72.96,1282
2983,23,105,69.73913043478261,1343
5290,15,76,46.06666666666667,1351
6872,15,79,46.2,1297
5217,11,79,49.0,1181
2667,20,103,74.7,1349
3223,10,96,66.0,1081
1182,22,100,73.4090909090909,1359
614,23,103,66.47826086956522,1344
6762,8,78,37.5,1145
1466,25,103,68.04,1332
4497,20,103,71.5,1269
3042,24,103,67.45833333333333,1346
934,13,105,75.92307692307692,1375
2419,22,105,73.22727272727273,1348
5085,12,68,50.833333333333336,1226
6211,16,78,49.625,1231
5579,11,76,45.18181818181818,1305
4822,20,104,69.35,1128
826,22,104,74.36363636363636,1366
1521,19,104,72.15789473684211,1271
2930,12,92,70.08333333333333,1322
4232,18,105,72.38888888888889,1273
628,25,103,76.08,1360
4430,17,103,73.17647058823529,1267
3853,27,102,66.29629629629629,1313
390,22,105,73.31818181818181,1275
4345,11,87,61.27272727272727,1245
6713,6,62,43.666666666666664,971
3990,15,103,65.46666666666667,1230
400,20,95,61.95,1134
4806,21,103,67.66666666666667,1326
5135,19,79,47.05263157894737,1319
5562,14,70,40.857142857142854,1232
3359,20,103,71.45,1153
46,18,102,64.38888888888889,1237
6604,10,78,33.5,1168
6787,19,78,44.26315789473684,1347
3642,20,99,71.15,1196
3726,17,98,67.23529411764706,1371
5208,10,78,44.1,1145
5319,12,71,46.916666666666664,1329
6684,13,77,39.76923076923077,1110
2421,19,104,74.0,1313
1750,24,105,72.25,1307
6657,21,77,41.285714285714285,1374
5642,10,67,44.7,1304
4062,25,105,64.64,1321
338,20,85,62.55,1370
215,23,103,66.30434782608695,1176
3663,20,105,64.7,1361
1341,19,105,72.3157894736842,1251
6595,9,79,54.22222222222222,1347
3894,24,104,68.79166666666667,1305
3640,19,95,61.1578947368421,1332
329,20,100,67.55,1228
5417,10,79,49.2,1290
3004,25,98,66.28,1162
6575,17,75,43.588235294117645,1173
3115,24,103,72.95833333333333,1255
6660,13,74,53.61538461538461,1059
2322,21,105,68.04761904761905,1180
4197,20,101,58.05,1201
3549,26,99,68.03846153846153,1373
1458,10,97,75.4,1257
171,22,105,76.5,1320
4203,20,95,68.1,1386
5824,10,70,36.4,1214
3569,22,104,69.63636363636364,1331
4226,22,104,68.81818181818181,1343
5158,19,77,47.05263157894737,1348
5619,10,70,46.3,1300
6804,14,75,41.785714285714285,1065
938,17,100,69.88235294117646,1285
60,18,100,72.55555555555556,1140
1240,20,103,76.95,1177
5136,11,76,35.81818181818182,1095
5753,24,76,44.541666666666664,1252
2120,21,101,74.38095238095238,1309
1524,16,105,72.75,1046
153,14,105,80.57142857142857,1188
481,20,103,70.3,1236
4460,14,104,68.14285714285714,1199
3920,23,103,76.65217391304348,1364
1762,14,104,66.42857142857143,1319
750,24,105,68.08333333333333,1254
1785,16,102,74.25,1373
5852,15,78,51.2,1306
4501,19,105,69.10526315789474,1365
4853,29,99,68.27586206896552,1316
2711,24,103,70.79166666666667,1363
5564,21,79,38.714285714285715,1115
4193,21,105,61.476190476190474,1273
1333,19,104,59.73684210526316,1301
6126,9,78,51.55555555555556,1022
2854,21,105,72.52380952380952,1356
186,21,102,74.33333333333333,1296
1136,16,102,68.25,1301
2058,18,98,65.44444444444444,1256
5771,9,78,45.111111111111114,1201
5766,16,72,44.8125,1209
148,26,105,74.65384615384616,1210
4124,17,102,71.29411764705883,1235
4889,19,105,69.57894736842105,1163
3363,23,105,77.17391304347827,1339
4788,18,105,82.27777777777777,1299
2866,17,95,62.705882352941174,1287
3776,21,99,77.04761904761905,1311
1386,14,95,64.0,1182
6503,18,78,41.77777777777778,1256
5698,10,62,46.2,1272
3629,22,104,74.04545454545455,1318
6194,18,79,48.666666666666664,1296
4797,17,105,71.6470588235294,1093
3028,22,97,67.68181818181819,1244
2969,25,105,68.6,1278
5983,14,75,42.5,1274
1708,23,99,69.3913043478261,1247
2953,28,105,71.28571428571429,1219
454,21,97,71.0,1205
609,24,100,70.29166666666667,1358
4263,29,105,67.44827586206897,1234
4826,16,103,64.1875,1248
5836,12,65,40.666666666666664,1170
2074,21,105,75.28571428571429,1262
4052,18,91,64.27777777777777,1238
5598,16,79,44.875,823
1622,19,104,65.36842105263158,1325
4683,16,97,72.75,1215
6028,17,74,48.23529411764706,1276
40,20,105,72.85,1264
2089,26,105,77.46153846153847,1307
3924,20,98,64.6,1214
2175,19,105,68.26315789473684,1269
74,19,105,75.73684210526316,1265
5510,11,79,50.72727272727273,1371
6795,16,79,51.0,1349
2657,22,101,63.77272727272727,1327
3180,16,104,78.8125,1170
2076,18,101,66.0,1242
441,20,105,72.2,1209
2051,31,105,77.83870967741936,1263
2541,22,101,66.18181818181819,1323
1301,15,103,71.6,1323
3430,12,104,68.66666666666667,1301
1304,20,105,67.65,1392
236,22,105,71.95454545454545,1268
5738,18,74,36.94444444444444,1315
2599,24,105,77.16666666666667,1019
4616,16,103,65.75,1281
2573,24,102,66.70833333333333,1294
3280,26,103,68.6923076923077,1339
3186,18,102,72.88888888888889,1154
3953,24,97,60.958333333333336,1340
2768,22,105,73.54545454545455,1195
4831,24,103,65.20833333333333,1223
4223,23,103,70.52173913043478,1346
2106,22,105,78.04545454545455,1390
2679,25,104,70.44,1225
2761,17,103,65.41176470588235,1221
4688,23,105,74.47826086956522,1384
5399,10,77,54.0,1340
1387,21,104,72.14285714285714,1376
6459,11,79,54.27272727272727,1281
6228,15,77,49.46666666666667,1190
6644,18,78,43.611111111111114,1200
5000,12,76,42.666666666666664,1309
1279,25,102,70.72,1277
6142,12,77,44.916666666666664,1198
6749,11,55,29.181818181818183,1367
1555,14,102,70.92857142857143,1359
6223,11,77,52.81818181818182,1164
3190,17,104,67.94117647058823,1212
4566,30,102,65.5,1273
4802,15,104,76.73333333333333,1256
6454,13,76,51.46153846153846,984
4841,22,103,66.36363636363636,1303
3594,10,104,82.7,1099
1920,17,103,76.76470588235294,1380
513,14,104,67.85714285714286,1290
4177,31,99,64.93548387096774,1387
1308,22,105,66.81818181818181,1226
914,28,99,68.10714285714286,1363
3452,22,103,66.63636363636364,1080
3695,20,101,62.45,1321
4242,18,102,69.94444444444444,1260
3156,30,104,68.73333333333333,1274
2198,22,105,72.5,1299
774,18,93,64.27777777777777,1178
4425,19,103,78.47368421052632,1298
943,29,105,68.37931034482759,1315
822,18,105,70.11111111111111,1319
5005,12,75,40.333333333333336,1139
4277,18,97,68.44444444444444,1108
164,21,104,71.66666666666667,1361
4547,24,105,72.33333333333333,1294
3983,20,102,71.15,1220
2538,20,105,67.65,1218
6566,9,60,43.666666666666664,1273
1311,20,101,66.65,1389
5207,14,76,43.857142857142854,1179
6257,18,75,44.333333333333336,1119
5383,10,79,51.3,1366
5740,9,70,46.888888888888886,1185
6387,13,79,54.23076923076923,1019
3300,20,101,70.25,1172
3310,21,102,71.0,1346
327,16,105,72.5,1294
2490,20,103,78.3,1346
6447,4,79,39.25,917
4408,17,104,69.23529411764706,1198
832,20,105,69.95,1127
3079,16,102,75.1875,1369
3462,14,105,75.21428571428571,959
5297,16,73,47.3125,1217
6029,14,79,45.142857142857146,1285
54,19,104,79.3157894736842,1287
4064,28,105,68.03571428571429,1242
3451,25,101,66.96,1333
1901,35,105,64.54285714285714,1343
1481,14,103,85.64285714285714,1367
4873,23,104,70.78260869565217,1259
4895,16,102,77.9375,1324
4150,15,103,68.0,1266
3335,19,99,75.94736842105263,1133
4926,22,105,75.54545454545455,1305
946,26,103,68.3076923076923,1316
3293,16,105,78.25,1028
2161,18,105,66.11111111111111,1389
6717,14,76,49.785714285714285,1068
5083,9,79,49.44444444444444,1243
5829,9,77,38.0,1348
3057,20,104,74.45,1242
5490,11,79,46.63636363636363,1269
768,18,101,71.0,1268
6469,9,78,46.44444444444444,1247
3495,18,99,65.88888888888889,1213
285,30,104,71.86666666666666,1189
6807,6,65,46.0,1091
4524,21,105,65.38095238095238,1190
6121,18,77,50.611111111111114,1376
2332,20,105,72.65,1184
2717,19,105,67.0,1277
2079,23,102,64.26086956521739,1227
3389,18,98,68.94444444444444,1247
722,13,96,60.53846153846154,891
951,16,103,68.1875,1270
5998,9,72,53.22222222222222,968
2262,18,101,66.38888888888889,1330
989,19,97,62.8421052631579,1226
3212,20,105,68.8,974
1759,29,104,73.24137931034483,1241
5655,16,78,43.5,1271
4422,16,104,71.75,1312
